TIMESTAMP,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~THROUGHPUT~TPS,2013-12-24_17:50~UN*X~PHYSICAL_MEMORY~RAM~USED,2013-12-24_17:50~UN*X~SWAP_SPACE~SWAP~USED,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~RUNNING~VALUE,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~COMPLETED~PER_SECOND,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~DISCARDED~PER_SECOND,2013-12-24_17:50~UN*X~MAIN~CPU~USAGE_(%),2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~SENT~PER_SECOND,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~TIME_TAKEN~AVERAGE,2013-12-24_17:50~COMMON_USAGE_LOGIN_TO_FORUM~MAIN~QUEUED~VALUE
00:05:48,10.0,213,0,0.513,10.0,,,10.0,53.6,0.0
00:05:49,10.0,213,0,0.546,10.0,,,10.0,56.54545454545455,0.002
00:05:50,10.0,213,0,0.57,10.0,,,10.0,52.7,0.0
00:05:51,10.0,213,0,0.532,10.0,,,10.0,54.54545454545455,0.0
00:05:52,10.0,213,0,0.552,10.0,,,10.0,55.3,0.0
00:05:53,10.0,213,0,0.549,10.0,,,10.0,,0.0
00:05:54,10.0,213,0,0.511,10.0,,,10.0,51.0,0.0
00:05:55,10.0,213,0,0.564,10.0,,,10.0,56.3,0.0
00:05:56,10.0,213,0,0.552,10.0,,,10.0,54.9,0.0
00:05:57,10.0,213,0,0.532,10.0,,,10.0,53.36363636363637,0.001
00:05:58,10.0,213,0,0.572,10.0,,,10.0,56.5,0.0
00:05:59,10.0,213,0,0.546,10.0,,,10.0,53.36363636363637,0.0
00:06:00,10.0,213,0,0.573,10.0,,,10.0,58.7,0.0
00:06:01,10.0,213,0,0.555,10.0,,,10.0,54.0,0.0
00:06:02,10.0,213,0,0.539,10.0,,,10.0,54.6,0.0
00:06:03,10.0,213,0,0.581,10.0,,,10.0,57.0,0.0
00:06:04,10.0,213,0,0.543,10.0,,,10.0,53.8,0.0
00:06:05,10.0,213,0,0.53,10.0,,,10.0,57.36363636363637,0.0
00:06:06,10.0,213,0,0.607,10.0,,,10.0,55.36363636363637,0.0
00:06:07,10.0,213,0,0.528,10.0,,,10.0,56.6,0.001
00:06:08,10.0,213,0,0.569,10.0,,,10.0,53.36363636363637,0.001
00:06:09,10.0,213,0,0.531,10.0,,,10.0,53.3,0.0
00:06:10,10.0,214,0,0.54,10.0,,,10.0,55.18181818181818,0.0
00:06:11,10.0,214,0,0.567,10.0,,,10.0,55.2,0.0
00:06:12,10.0,214,0,0.541,10.0,,,10.0,,0.0
00:06:13,10.0,214,0,0.624,10.0,,,10.0,60.90909090909091,0.0
00:06:14,10.0,214,0,0.529,10.0,,,10.0,52.45454545454545,0.0
00:06:15,10.0,214,0,0.486,10.0,,,10.0,48.0,0.001
00:06:16,10.0,214,0,0.525,10.0,,,10.0,50.72727272727273,0.0
00:06:17,10.0,214,0,0.533,10.0,,,10.0,54.6,0.0
00:06:18,10.0,214,0,0.529,10.0,,,10.0,55.7,0.001
00:06:19,10.0,214,0,0.551,10.0,,,10.0,51.09090909090909,0.0
00:06:20,10.0,214,0,0.512,10.0,,,10.0,50.18181818181818,0.0
00:06:21,10.0,214,0,0.529,10.0,,,10.0,52.45454545454545,0.0
00:06:22,10.0,214,0,0.514,10.0,,,10.0,53.4,0.0
00:06:23,10.0,214,0,0.54,10.0,,,10.0,56.6,0.001
00:06:24,10.0,214,0,0.55,10.0,,,10.0,52.0,0.0
00:06:25,10.0,214,0,0.534,10.0,,,10.0,53.7,0.0
00:06:26,10.0,214,0,0.529,10.0,,,10.0,56.18181818181818,0.0
00:06:27,10.0,214,0,0.558,10.0,,,10.0,51.7,0.001
00:06:28,10.0,214,0,0.523,10.0,,,10.0,49.72727272727273,0.0
00:06:29,10.0,214,0,0.536,10.0,,,10.0,57.6,0.0
00:06:30,10.0,214,0,0.541,10.0,,,10.0,56.4,0.0
00:06:31,10.0,214,0,0.57,10.0,,,10.0,57.09090909090909,0.001
00:06:32,10.0,214,0,0.572,10.0,,,10.0,,0.0
00:06:33,10.0,214,0,0.569,10.0,,,10.0,55.90909090909091,0.0
00:06:34,10.0,214,0,0.54,10.0,,,10.0,53.45454545454545,0.0
00:06:35,10.0,214,0,0.58,10.0,,,10.0,57.18181818181818,0.0
00:06:36,10.0,214,0,0.515,10.0,,,10.0,52.36363636363637,0.0
00:06:37,10.0,214,0,0.547,10.0,,,10.0,59.0,0.0
00:06:38,10.0,214,0,0.586,10.0,,,10.0,52.54545454545455,0.0
00:06:39,10.0,214,0,0.519,10.0,,,10.0,53.3,0.0
00:06:40,10.0,214,0,0.585,10.0,,,10.0,56.45454545454545,0.0
00:06:41,10.0,214,0,0.518,10.0,,,10.0,52.18181818181818,0.0
00:06:42,10.0,214,0,0.538,10.0,,,10.0,58.4,0.0
00:06:43,10.0,214,0,0.579,10.0,,,10.0,51.81818181818182,0.0
00:06:44,10.0,214,0,0.533,10.0,,,10.0,53.7,0.001
00:06:45,10.0,214,0,0.533,10.0,,,10.0,54.90909090909091,0.0
00:06:46,10.0,214,0,0.554,10.0,,,10.0,54.0,0.0
00:06:47,10.0,214,0,0.539,10.0,,,10.0,53.9,0.0
00:06:48,10.0,214,0,0.575,10.0,,,10.0,,0.0
00:06:49,10.0,214,0,0.541,10.0,,,10.0,56.54545454545455,0.0
00:06:50,10.0,214,0,0.542,10.0,,,10.0,53.81818181818182,0.0
00:06:51,10.0,214,0,0.57,10.0,,,10.0,57.0,0.0
00:06:52,10.0,214,0,0.559,10.0,,,10.0,55.9,0.0
00:06:53,10.0,214,0,0.532,10.0,,,10.0,52.45454545454545,0.0
00:06:54,10.0,,,0.581,10.0,,,10.0,,0.001
00:06:55,0.0,214,0,1.771,0.0,,,8.0,100.18181818181819,0.006
00:06:56,20.0,214,0,5.375,20.0,,,12.0,308.5,0.001
00:06:57,10.0,214,0,0.529,10.0,,,10.0,54.6,0.0
00:06:58,10.0,214,0,0.528,10.0,,,10.0,51.18181818181818,0.0
00:06:59,10.0,214,0,0.518,10.0,,,10.0,54.3,0.0
